Customer_ID,Customer_Name,Gender,Age,City,Customer_Segment,Region
CUST1386,Customer_1386,Male,42,Hyderabad,Home Office,South
CUST1387,Customer_1387,Female,38,Bangalore,Home Office,South
CUST1388,Customer_1388,Male,54,Delhi,Consumer,North
CUST1389,Customer_1389,Female,55,Bangalore,Consumer,South
CUST1390,Customer_1390,Male,18,Mumbai,Consumer,West
CUST1391,Customer_1391,Male,42,Pune,Home Office,West
CUST1392,Customer_1392,Male,53,Delhi,Consumer,North
CUST1393,Customer_1393,Male,34,Mumbai,Consumer,West
CUST1394,Customer_1394,Male,58,Ahmedabad,Consumer,West
CUST1395,Customer_1395,Male,41,Delhi,Consumer,North
CUST1396,Customer_1396,Female,19,Hyderabad,Consumer,South
CUST1397,Customer_1397,Male,57,Pune,Corporate,West
CUST1398,Customer_1398,Male,32,Pune,Corporate,West
CUST1399,Customer_1399,Female,49,Hyderabad,Consumer,South
CUST1400,Customer_1400,Female,56,Pune,Consumer,West
CUST1401,Customer_1401,Male,23,Hyderabad,Consumer,South
CUST1402,Customer_1402,Male,18,Mumbai,Home Office,West
CUST1403,Customer_1403,Male,64,Ahmedabad,Home Office,West
CUST1404,Customer_1404,Female,40,Chennai,Home Office,South
CUST1405,Customer_1405,Female,56,Delhi,Home Office,North
CUST1406,Customer_1406,Male,34,Hyderabad,Consumer,South
CUST1407,Customer_1407,Female,51,Delhi,Consumer,North
CUST1408,Customer_1408,Female,58,Ahmedabad,Consumer,West
CUST1409,Customer_1409,Female,46,Mumbai,Home Office,West
CUST1410,Customer_1410,Female,26,Chennai,Consumer,South
CUST1411,Customer_1411,Male,30,Ahmedabad,Consumer,West
CUST1412,Customer_1412,Male,23,Mumbai,Corporate,West
CUST1413,Customer_1413,Male,23,Pune,Consumer,West
CUST1414,Customer_1414,Male,37,Delhi,Consumer,North
CUST1415,Customer_1415,Male,20,Kolkata,Corporate,East
CUST1416,Customer_1416,Female,34,Chennai,Consumer,South
CUST1417,Customer_1417,Male,29,Pune,Consumer,West
CUST1418,Customer_1418,Male,64,Ahmedabad,Corporate,West
CUST1419,Customer_1419,Male,62,Chennai,Consumer,South
CUST1420,Customer_1420,Female,18,Pune,Home Office,West
CUST1421,Customer_1421,Male,34,Mumbai,Consumer,West
CUST1422,Customer_1422,Male,20,Hyderabad,Consumer,South
CUST1423,Customer_1423,Male,43,Delhi,Corporate,North
CUST1424,Customer_1424,Male,32,Bangalore,Consumer,South
CUST1425,Customer_1425,Female,53,Bangalore,Consumer,South
CUST1426,Customer_1426,Female,49,Mumbai,Corporate,West
CUST1427,Customer_1427,Male,49,Ahmedabad,Consumer,West
CUST1428,Customer_1428,Female,21,Delhi,Consumer,North
CUST1429,Customer_1429,Female,35,Ahmedabad,Consumer,West
CUST1430,Customer_1430,Female,36,Delhi,Consumer,North
CUST1431,Customer_1431,Male,60,Mumbai,Consumer,West
CUST1432,Customer_1432,Male,52,Delhi,Consumer,North
CUST1433,Customer_1433,Male,57,Hyderabad,Corporate,South
CUST1434,Customer_1434,Female,31,Ahmedabad,Home Office,West
CUST1435,Customer_1435,Male,50,Mumbai,Consumer,West
CUST1436,Customer_1436,Male,31,Hyderabad,Consumer,South
CUST1437,Customer_1437,Male,51,Delhi,Consumer,North
CUST1438,Customer_1438,Female,21,Mumbai,Consumer,West
CUST1439,Customer_1439,Male,41,Delhi,Corporate,North
CUST1440,Customer_1440,Female,46,Ahmedabad,Corporate,West
CUST1441,Customer_1441,Female,36,Mumbai,Corporate,West
CUST1442,Customer_1442,Male,23,Delhi,Consumer,North
CUST1443,Customer_1443,Female,50,Ahmedabad,Consumer,West
CUST1444,Customer_1444,Male,57,Hyderabad,Consumer,South
CUST1445,Customer_1445,Female,36,Kolkata,Consumer,East
CUST1446,Customer_1446,Male,18,Hyderabad,Consumer,South
CUST1447,Customer_1447,Female,22,Delhi,Home Office,North
CUST1448,Customer_1448,Female,44,Mumbai,Consumer,West
CUST1449,Customer_1449,Female,33,Bangalore,Corporate,South
CUST1450,Customer_1450,Female,23,Hyderabad,Consumer,South
CUST1451,Customer_1451,Male,57,Hyderabad,Consumer,South
CUST1452,Customer_1452,Female,30,Ahmedabad,Consumer,West
CUST1453,Customer_1453,Female,52,Pune,Consumer,West
CUST1454,Customer_1454,Female,36,Bangalore,Consumer,South
CUST1455,Customer_1455,Male,29,Delhi,Consumer,North
CUST1456,Customer_1456,Female,33,Kolkata,Home Office,East
CUST1457,Customer_1457,Female,60,Mumbai,Consumer,West
CUST1458,Customer_1458,Female,27,Pune,Consumer,West
CUST1459,Customer_1459,Male,42,Delhi,Home Office,North
CUST1460,Customer_1460,Female,37,Chennai,Corporate,South
CUST1461,Customer_1461,Male,48,Kolkata,Corporate,East
CUST1462,Customer_1462,Female,21,Hyderabad,Consumer,South
CUST1463,Customer_1463,Male,61,Chennai,Home Office,South
CUST1464,Customer_1464,Female,40,Hyderabad,Consumer,South
CUST1465,Customer_1465,Female,19,Hyderabad,Consumer,South
CUST1466,Customer_1466,Male,39,Chennai,Consumer,South
CUST1467,Customer_1467,Female,54,Kolkata,Consumer,East
CUST1468,Customer_1468,Male,25,Ahmedabad,Consumer,West
CUST1469,Customer_1469,Female,24,Chennai,Consumer,South
CUST1470,Customer_1470,Female,31,Delhi,Consumer,North
CUST1471,Customer_1471,Female,20,Pune,Consumer,West
CUST1472,Customer_1472,Female,33,Pune,Consumer,West
CUST1473,Customer_1473,Female,36,Chennai,Home Office,South
CUST1474,Customer_1474,Male,35,Delhi,Home Office,North
CUST1475,Customer_1475,Male,33,Ahmedabad,Consumer,West
CUST1476,Customer_1476,Female,25,Pune,Corporate,West
CUST1477,Customer_1477,Female,50,Delhi,Corporate,North
CUST1478,Customer_1478,Female,29,Ahmedabad,Consumer,West
CUST1479,Customer_1479,Female,28,Delhi,Consumer,North
CUST1480,Customer_1480,Male,22,Hyderabad,Corporate,South
CUST1481,Customer_1481,Female,44,Pune,Home Office,West
CUST1482,Customer_1482,Male,29,Ahmedabad,Consumer,West
CUST1483,Customer_1483,Male,34,Pune,Consumer,West
CUST1484,Customer_1484,Male,23,Hyderabad,Consumer,South
CUST1485,Customer_1485,Male,50,Chennai,Consumer,South
CUST1486,Customer_1486,Male,22,Hyderabad,Corporate,South
CUST1487,Customer_1487,Male,45,Pune,Corporate,West
CUST1488,Customer_1488,Female,31,Pune,Consumer,West
CUST1489,Customer_1489,Male,22,Kolkata,Home Office,East
CUST1490,Customer_1490,Male,50,Ahmedabad,Consumer,West
CUST1491,Customer_1491,Male,58,Chennai,Home Office,South
CUST1492,Customer_1492,Male,36,Hyderabad,Consumer,South
CUST1493,Customer_1493,Male,39,Ahmedabad,Consumer,West
CUST1494,Customer_1494,Male,22,Mumbai,Consumer,West
CUST1495,Customer_1495,Female,19,Ahmedabad,Consumer,West
CUST1496,Customer_1496,Female,47,Mumbai,Consumer,West
CUST1497,Customer_1497,Female,64,Chennai,Consumer,South
CUST1498,Customer_1498,Male,56,Hyderabad,Consumer,South
CUST1499,Customer_1499,Male,21,Hyderabad,Corporate,South
CUST1500,Customer_1500,Female,50,Delhi,Consumer,North
CUST1501,Customer_1501,Male,30,Pune,Consumer,West
CUST1502,Customer_1502,Male,37,Bangalore,Consumer,South
CUST1503,Customer_1503,Male,24,Kolkata,Corporate,East
CUST1504,Customer_1504,Male,32,Ahmedabad,Consumer,West
CUST1505,Customer_1505,Male,40,Chennai,Home Office,South
CUST1506,Customer_1506,Male,31,Bangalore,Corporate,South
CUST1507,Customer_1507,Female,40,Ahmedabad,Consumer,West
CUST1508,Customer_1508,Male,36,Bangalore,Consumer,South
CUST1509,Customer_1509,Female,46,Chennai,Consumer,South
CUST1510,Customer_1510,Female,37,Hyderabad,Consumer,South
CUST1511,Customer_1511,Female,46,Chennai,Home Office,South
CUST1512,Customer_1512,Female,41,Ahmedabad,Home Office,West
CUST1513,Customer_1513,Female,35,Bangalore,Consumer,South
CUST1514,Customer_1514,Male,27,Pune,Consumer,West
CUST1515,Customer_1515,Male,58,Kolkata,Corporate,East
CUST1516,Customer_1516,Male,25,Kolkata,Consumer,East
CUST1517,Customer_1517,Female,43,Pune,Consumer,West
CUST1518,Customer_1518,Female,46,Pune,Consumer,West
CUST1519,Customer_1519,Male,27,Hyderabad,Consumer,South
CUST1520,Customer_1520,Female,34,Ahmedabad,Corporate,West
CUST1521,Customer_1521,Male,19,Mumbai,Consumer,West
CUST1522,Customer_1522,Female,23,Chennai,Consumer,South
CUST1523,Customer_1523,Male,22,Kolkata,Home Office,East
CUST1524,Customer_1524,Male,45,Pune,Consumer,West
CUST1525,Customer_1525,Male,58,Chennai,Home Office,South
CUST1526,Customer_1526,Male,22,Kolkata,Consumer,East
CUST1527,Customer_1527,Male,35,Pune,Consumer,West
CUST1528,Customer_1528,Male,43,Ahmedabad,Home Office,West
CUST1529,Customer_1529,Female,37,Kolkata,Consumer,East
CUST1530,Customer_1530,Male,58,Hyderabad,Consumer,South
CUST1531,Customer_1531,Male,44,Mumbai,Consumer,West
CUST1532,Customer_1532,Female,29,Mumbai,Consumer,West
CUST1533,Customer_1533,Female,24,Pune,Consumer,West
CUST1534,Customer_1534,Male,20,Kolkata,Home Office,East
CUST1535,Customer_1535,Male,27,Hyderabad,Home Office,South
CUST1536,Customer_1536,Male,51,Delhi,Home Office,North
CUST1537,Customer_1537,Male,42,Chennai,Consumer,South
CUST1538,Customer_1538,Female,52,Chennai,Consumer,South
CUST1539,Customer_1539,Male,33,Bangalore,Consumer,South
CUST1540,Customer_1540,Male,19,Hyderabad,Home Office,South
CUST1541,Customer_1541,Female,41,Kolkata,Consumer,East
CUST1542,Customer_1542,Male,27,Ahmedabad,Consumer,West
CUST1543,Customer_1543,Female,55,Ahmedabad,Corporate,West
CUST1544,Customer_1544,Male,39,Bangalore,Consumer,South
CUST1545,Customer_1545,Female,43,Pune,Consumer,West
CUST1546,Customer_1546,Male,60,Kolkata,Home Office,East
CUST1547,Customer_1547,Female,56,Bangalore,Home Office,South
CUST1548,Customer_1548,Female,44,Mumbai,Consumer,West
CUST1549,Customer_1549,Male,46,Chennai,Consumer,South
CUST1550,Customer_1550,Female,64,Kolkata,Home Office,East
CUST1551,Customer_1551,Female,55,Bangalore,Consumer,South
CUST1552,Customer_1552,Female,37,Mumbai,Consumer,West
CUST1553,Customer_1553,Female,44,Hyderabad,Consumer,South
CUST1554,Customer_1554,Female,58,Bangalore,Consumer,South
CUST1555,Customer_1555,Male,37,Pune,Consumer,West
CUST1556,Customer_1556,Male,61,Pune,Consumer,West
CUST1557,Customer_1557,Female,36,Pune,Consumer,West
CUST1558,Customer_1558,Male,37,Kolkata,Consumer,East
CUST1559,Customer_1559,Female,52,Ahmedabad,Home Office,West
CUST1560,Customer_1560,Female,64,Ahmedabad,Corporate,West
CUST1561,Customer_1561,Male,19,Chennai,Corporate,South
CUST1562,Customer_1562,Male,47,Bangalore,Consumer,South
CUST1563,Customer_1563,Female,51,Hyderabad,Consumer,South
CUST1564,Customer_1564,Male,39,Bangalore,Consumer,South
CUST1565,Customer_1565,Female,20,Chennai,Home Office,South
CUST1566,Customer_1566,Male,23,Mumbai,Consumer,West
CUST1567,Customer_1567,Female,32,Chennai,Consumer,South
CUST1568,Customer_1568,Male,44,Pune,Corporate,West
CUST1569,Customer_1569,Female,27,Kolkata,Consumer,East
CUST1570,Customer_1570,Male,26,Mumbai,Consumer,West
CUST1571,Customer_1571,Female,50,Kolkata,Home Office,East
CUST1572,Customer_1572,Male,49,Pune,Home Office,West
CUST1573,Customer_1573,Female,23,Delhi,Consumer,North
CUST1574,Customer_1574,Female,58,Chennai,Home Office,South
CUST1575,Customer_1575,Male,53,Chennai,Corporate,South
CUST1576,Customer_1576,Male,19,Hyderabad,Corporate,South
CUST1577,Customer_1577,Male,46,Bangalore,Consumer,South
CUST1578,Customer_1578,Female,21,Mumbai,Consumer,West
CUST1579,Customer_1579,Female,18,Ahmedabad,Consumer,West
CUST1580,Customer_1580,Male,36,Kolkata,Home Office,East
CUST1581,Customer_1581,Male,43,Mumbai,Consumer,West
CUST1582,Customer_1582,Male,42,Hyderabad,Consumer,South
CUST1583,Customer_1583,Female,27,Hyderabad,Consumer,South
CUST1584,Customer_1584,Male,32,Kolkata,Corporate,East
CUST1585,Customer_1585,Female,39,Ahmedabad,Consumer,West
CUST1586,Customer_1586,Male,38,Bangalore,Consumer,South
CUST1587,Customer_1587,Female,39,Kolkata,Consumer,East
CUST1588,Customer_1588,Male,53,Kolkata,Consumer,East
CUST1589,Customer_1589,Male,51,Pune,Corporate,West
CUST1590,Customer_1590,Female,47,Ahmedabad,Corporate,West
CUST1591,Customer_1591,Female,42,Bangalore,Consumer,South
CUST1592,Customer_1592,Female,62,Chennai,Consumer,South
CUST1593,Customer_1593,Male,45,Pune,Corporate,West
CUST1594,Customer_1594,Male,18,Delhi,Consumer,North
CUST1595,Customer_1595,Female,62,Ahmedabad,Consumer,West
CUST1596,Customer_1596,Female,21,Bangalore,Home Office,South
CUST1597,Customer_1597,Male,24,Hyderabad,Consumer,South
CUST1598,Customer_1598,Male,26,Pune,Home Office,West
CUST1599,Customer_1599,Male,53,Bangalore,Consumer,South
CUST1600,Customer_1600,Female,36,Mumbai,Consumer,West
CUST1601,Customer_1601,Male,18,Kolkata,Consumer,East
CUST1602,Customer_1602,Male,27,Delhi,Home Office,North
CUST1603,Customer_1603,Male,53,Chennai,Consumer,South
CUST1604,Customer_1604,Male,26,Kolkata,Consumer,East
CUST1605,Customer_1605,Male,62,Mumbai,Home Office,West
CUST1606,Customer_1606,Male,63,Mumbai,Consumer,West
CUST1607,Customer_1607,Male,59,Delhi,Consumer,North
CUST1608,Customer_1608,Female,49,Chennai,Consumer,South
CUST1609,Customer_1609,Male,49,Hyderabad,Corporate,South
CUST1610,Customer_1610,Male,23,Pune,Consumer,West
CUST1611,Customer_1611,Female,55,Ahmedabad,Consumer,West
CUST1612,Customer_1612,Female,34,Chennai,Consumer,South
CUST1613,Customer_1613,Male,27,Ahmedabad,Consumer,West
CUST1614,Customer_1614,Male,44,Bangalore,Home Office,South
CUST1615,Customer_1615,Male,52,Mumbai,Home Office,West
CUST1616,Customer_1616,Female,38,Bangalore,Corporate,South
CUST1617,Customer_1617,Female,42,Hyderabad,Corporate,South
CUST1618,Customer_1618,Female,45,Bangalore,Corporate,South
CUST1619,Customer_1619,Female,64,Chennai,Consumer,South
CUST1620,Customer_1620,Female,32,Bangalore,Corporate,South
CUST1621,Customer_1621,Male,21,Hyderabad,Consumer,South
CUST1622,Customer_1622,Male,46,Hyderabad,Consumer,South
CUST1623,Customer_1623,Female,26,Hyderabad,Corporate,South
CUST1624,Customer_1624,Female,44,Chennai,Consumer,South
CUST1625,Customer_1625,Male,43,Hyderabad,Home Office,South
CUST1626,Customer_1626,Female,36,Mumbai,Consumer,West
CUST1627,Customer_1627,Male,45,Kolkata,Consumer,East
CUST1628,Customer_1628,Male,34,Hyderabad,Consumer,South
CUST1629,Customer_1629,Male,60,Bangalore,Consumer,South
CUST1630,Customer_1630,Male,58,Pune,Corporate,West
CUST1631,Customer_1631,Female,59,Bangalore,Consumer,South
CUST1632,Customer_1632,Male,37,Pune,Consumer,West
CUST1633,Customer_1633,Female,62,Bangalore,Consumer,South
CUST1634,Customer_1634,Female,57,Chennai,Consumer,South
CUST1635,Customer_1635,Female,56,Bangalore,Consumer,South
CUST1636,Customer_1636,Male,40,Chennai,Home Office,South
CUST1637,Customer_1637,Male,64,Chennai,Consumer,South
CUST1638,Customer_1638,Male,49,Hyderabad,Corporate,South
CUST1639,Customer_1639,Female,64,Mumbai,Home Office,West
CUST1640,Customer_1640,Female,50,Pune,Consumer,West
CUST1641,Customer_1641,Male,63,Hyderabad,Corporate,South
CUST1642,Customer_1642,Female,22,Hyderabad,Corporate,South
CUST1643,Customer_1643,Male,60,Kolkata,Consumer,East
CUST1644,Customer_1644,Female,51,Chennai,Consumer,South
CUST1645,Customer_1645,Male,57,Chennai,Consumer,South
CUST1646,Customer_1646,Female,28,Pune,Home Office,West
CUST1647,Customer_1647,Male,20,Bangalore,Home Office,South
CUST1648,Customer_1648,Female,50,Bangalore,Corporate,South
CUST1649,Customer_1649,Female,28,Ahmedabad,Consumer,West
CUST1650,Customer_1650,Female,33,Hyderabad,Consumer,South
CUST1651,Customer_1651,Male,35,Ahmedabad,Consumer,West
CUST1652,Customer_1652,Male,47,Delhi,Consumer,North
CUST1653,Customer_1653,Male,27,Delhi,Consumer,North
CUST1654,Customer_1654,Male,35,Ahmedabad,Home Office,West
CUST1655,Customer_1655,Male,55,Bangalore,Home Office,South
CUST1656,Customer_1656,Female,36,Delhi,Corporate,North
CUST1657,Customer_1657,Female,53,Kolkata,Consumer,East
CUST1658,Customer_1658,Male,30,Bangalore,Consumer,South
CUST1659,Customer_1659,Male,63,Chennai,Consumer,South
CUST1660,Customer_1660,Male,20,Hyderabad,Corporate,South
CUST1661,Customer_1661,Female,27,Mumbai,Corporate,West
CUST1662,Customer_1662,Male,55,Hyderabad,Consumer,South
CUST1663,Customer_1663,Female,18,Ahmedabad,Consumer,West
CUST1664,Customer_1664,Male,44,Bangalore,Consumer,South
CUST1665,Customer_1665,Female,63,Ahmedabad,Consumer,West
CUST1666,Customer_1666,Female,25,Kolkata,Consumer,East
CUST1667,Customer_1667,Male,63,Bangalore,Consumer,South
CUST1668,Customer_1668,Female,59,Hyderabad,Consumer,South
CUST1669,Customer_1669,Male,34,Kolkata,Home Office,East
CUST1670,Customer_1670,Female,26,Kolkata,Consumer,East
CUST1671,Customer_1671,Male,23,Kolkata,Consumer,East
CUST1672,Customer_1672,Female,60,Pune,Consumer,West
CUST1673,Customer_1673,Female,42,Bangalore,Consumer,South
CUST1674,Customer_1674,Female,56,Delhi,Consumer,North
CUST1675,Customer_1675,Female,45,Delhi,Consumer,North
CUST1676,Customer_1676,Male,50,Bangalore,Consumer,South
CUST1677,Customer_1677,Male,54,Bangalore,Consumer,South
CUST1678,Customer_1678,Male,26,Pune,Corporate,West
CUST1679,Customer_1679,Male,35,Delhi,Consumer,North
CUST1680,Customer_1680,Female,38,Bangalore,Corporate,South
CUST1681,Customer_1681,Male,19,Bangalore,Consumer,South
CUST1682,Customer_1682,Female,60,Ahmedabad,Consumer,West
CUST1683,Customer_1683,Female,55,Pune,Consumer,West
CUST1684,Customer_1684,Female,57,Pune,Consumer,West
CUST1685,Customer_1685,Male,53,Hyderabad,Home Office,South
CUST1686,Customer_1686,Female,60,Pune,Corporate,West
CUST1687,Customer_1687,Female,54,Mumbai,Home Office,West
CUST1688,Customer_1688,Male,32,Delhi,Home Office,North
CUST1689,Customer_1689,Female,45,Hyderabad,Consumer,South
CUST1690,Customer_1690,Female,35,Mumbai,Consumer,West
CUST1691,Customer_1691,Male,51,Bangalore,Consumer,South
CUST1692,Customer_1692,Male,39,Ahmedabad,Home Office,West
CUST1693,Customer_1693,Male,28,Ahmedabad,Corporate,West
CUST1694,Customer_1694,Male,30,Bangalore,Consumer,South
CUST1695,Customer_1695,Male,21,Hyderabad,Corporate,South
CUST1696,Customer_1696,Male,39,Pune,Consumer,West
CUST1697,Customer_1697,Male,24,Kolkata,Consumer,East
CUST1698,Customer_1698,Male,60,Ahmedabad,Consumer,West
CUST1699,Customer_1699,Female,41,Kolkata,Corporate,East
CUST1700,Customer_1700,Male,21,Bangalore,Home Office,South
CUST1701,Customer_1701,Female,45,Kolkata,Consumer,East
CUST1702,Customer_1702,Male,32,Chennai,Consumer,South
CUST1703,Customer_1703,Male,18,Hyderabad,Consumer,South
CUST1704,Customer_1704,Male,20,Mumbai,Corporate,West
CUST1705,Customer_1705,Male,31,Hyderabad,Consumer,South
CUST1706,Customer_1706,Male,55,Delhi,Consumer,North
CUST1707,Customer_1707,Female,18,Pune,Consumer,West
CUST1708,Customer_1708,Male,55,Pune,Consumer,West
CUST1709,Customer_1709,Female,55,Hyderabad,Consumer,South
CUST1710,Customer_1710,Female,38,Bangalore,Corporate,South
CUST1711,Customer_1711,Male,46,Bangalore,Consumer,South
CUST1712,Customer_1712,Male,22,Chennai,Corporate,South
CUST1713,Customer_1713,Female,27,Chennai,Consumer,South
CUST1714,Customer_1714,Male,45,Pune,Consumer,West
CUST1715,Customer_1715,Male,38,Chennai,Consumer,South
CUST1716,Customer_1716,Female,24,Ahmedabad,Corporate,West
CUST1717,Customer_1717,Male,20,Ahmedabad,Home Office,West
CUST1718,Customer_1718,Female,62,Mumbai,Home Office,West
CUST1719,Customer_1719,Female,64,Chennai,Consumer,South
CUST1720,Customer_1720,Male,37,Mumbai,Consumer,West
CUST1721,Customer_1721,Male,36,Chennai,Corporate,South
CUST1722,Customer_1722,Male,52,Pune,Corporate,West
CUST1723,Customer_1723,Male,21,Pune,Consumer,West
CUST1724,Customer_1724,Male,22,Mumbai,Corporate,West
CUST1725,Customer_1725,Female,18,Hyderabad,Consumer,South
CUST1726,Customer_1726,Male,21,Pune,Consumer,West
CUST1727,Customer_1727,Male,29,Hyderabad,Consumer,South
CUST1728,Customer_1728,Female,44,Bangalore,Consumer,South
CUST1729,Customer_1729,Female,59,Ahmedabad,Consumer,West
CUST1730,Customer_1730,Female,40,Mumbai,Consumer,West
CUST1731,Customer_1731,Male,42,Kolkata,Consumer,East
CUST1732,Customer_1732,Female,38,Pune,Consumer,West
CUST1733,Customer_1733,Male,41,Delhi,Consumer,North
CUST1734,Customer_1734,Male,42,Bangalore,Corporate,South
CUST1735,Customer_1735,Male,62,Hyderabad,Consumer,South
CUST1736,Customer_1736,Female,63,Pune,Consumer,West
CUST1737,Customer_1737,Male,49,Mumbai,Consumer,West
CUST1738,Customer_1738,Male,49,Kolkata,Home Office,East
CUST1739,Customer_1739,Male,22,Chennai,Consumer,South
CUST1740,Customer_1740,Male,53,Kolkata,Consumer,East
CUST1741,Customer_1741,Female,63,Delhi,Consumer,North
CUST1742,Customer_1742,Female,59,Hyderabad,Corporate,South
CUST1743,Customer_1743,Female,59,Bangalore,Consumer,South
CUST1744,Customer_1744,Male,56,Kolkata,Consumer,East
CUST1745,Customer_1745,Male,33,Mumbai,Consumer,West
CUST1746,Customer_1746,Male,50,Delhi,Consumer,North
CUST1747,Customer_1747,Male,38,Mumbai,Corporate,West
CUST1748,Customer_1748,Male,26,Pune,Home Office,West
CUST1749,Customer_1749,Female,23,Chennai,Consumer,South
CUST1750,Customer_1750,Male,62,Bangalore,Corporate,South
CUST1751,Customer_1751,Male,52,Mumbai,Consumer,West
CUST1752,Customer_1752,Male,56,Hyderabad,Consumer,South
CUST1753,Customer_1753,Male,39,Pune,Corporate,West
CUST1754,Customer_1754,Male,58,Pune,Consumer,West
CUST1755,Customer_1755,Female,22,Bangalore,Home Office,South
CUST1756,Customer_1756,Female,59,Pune,Consumer,West
CUST1757,Customer_1757,Female,40,Hyderabad,Consumer,South
CUST1758,Customer_1758,Male,34,Mumbai,Consumer,West
CUST1759,Customer_1759,Male,29,Bangalore,Consumer,South
CUST1760,Customer_1760,Male,40,Ahmedabad,Corporate,West
CUST1761,Customer_1761,Male,33,Pune,Consumer,West
CUST1762,Customer_1762,Female,20,Pune,Corporate,West
CUST1763,Customer_1763,Male,47,Hyderabad,Consumer,South
CUST1764,Customer_1764,Male,39,Chennai,Consumer,South
CUST1765,Customer_1765,Male,26,Chennai,Home Office,South
CUST1766,Customer_1766,Male,46,Kolkata,Corporate,East
CUST1767,Customer_1767,Female,64,Pune,Consumer,West
CUST1768,Customer_1768,Male,54,Ahmedabad,Corporate,West
CUST1769,Customer_1769,Male,40,Mumbai,Consumer,West
CUST1770,Customer_1770,Male,30,Bangalore,Consumer,South
CUST1771,Customer_1771,Male,49,Pune,Consumer,West
CUST1772,Customer_1772,Female,63,Delhi,Home Office,North
CUST1773,Customer_1773,Female,64,Bangalore,Consumer,South
CUST1774,Customer_1774,Female,40,Kolkata,Corporate,East
CUST1775,Customer_1775,Female,62,Chennai,Consumer,South
CUST1776,Customer_1776,Male,34,Ahmedabad,Corporate,West
CUST1777,Customer_1777,Female,57,Pune,Consumer,West
CUST1778,Customer_1778,Male,38,Hyderabad,Corporate,South
CUST1779,Customer_1779,Male,19,Delhi,Consumer,North
CUST1780,Customer_1780,Female,54,Pune,Corporate,West
CUST1781,Customer_1781,Male,23,Ahmedabad,Home Office,West
CUST1782,Customer_1782,Female,61,Kolkata,Corporate,East
CUST1783,Customer_1783,Male,35,Mumbai,Consumer,West
CUST1784,Customer_1784,Female,47,Delhi,Home Office,North
CUST1785,Customer_1785,Female,39,Kolkata,Consumer,East
CUST1786,Customer_1786,Female,50,Pune,Corporate,West
CUST1787,Customer_1787,Female,47,Mumbai,Home Office,West
CUST1788,Customer_1788,Female,34,Delhi,Consumer,North
CUST1789,Customer_1789,Male,60,Mumbai,Consumer,West
CUST1790,Customer_1790,Male,49,Mumbai,Consumer,West
CUST1791,Customer_1791,Male,59,Delhi,Consumer,North
CUST1792,Customer_1792,Female,31,Delhi,Consumer,North
CUST1793,Customer_1793,Male,27,Mumbai,Consumer,West
CUST1794,Customer_1794,Female,64,Kolkata,Consumer,East
CUST1795,Customer_1795,Male,53,Ahmedabad,Consumer,West
CUST1796,Customer_1796,Male,51,Chennai,Consumer,South
CUST1797,Customer_1797,Female,26,Delhi,Consumer,North
CUST1798,Customer_1798,Male,59,Pune,Home Office,West
CUST1799,Customer_1799,Male,45,Bangalore,Consumer,South
CUST1800,Customer_1800,Male,28,Hyderabad,Home Office,South
CUST1801,Customer_1801,Female,31,Mumbai,Consumer,West
CUST1802,Customer_1802,Female,56,Mumbai,Consumer,West
CUST1803,Customer_1803,Male,64,Hyderabad,Corporate,South
CUST1804,Customer_1804,Male,36,Chennai,Consumer,South
CUST1805,Customer_1805,Male,32,Hyderabad,Consumer,South
CUST1806,Customer_1806,Female,45,Delhi,Consumer,North
CUST1807,Customer_1807,Female,41,Hyderabad,Consumer,South
CUST1808,Customer_1808,Male,25,Mumbai,Consumer,West
CUST1809,Customer_1809,Male,60,Hyderabad,Consumer,South
CUST1810,Customer_1810,Male,26,Bangalore,Consumer,South
CUST1811,Customer_1811,Female,64,Pune,Consumer,West
CUST1812,Customer_1812,Female,50,Delhi,Consumer,North
CUST1813,Customer_1813,Male,50,Hyderabad,Consumer,South
CUST1814,Customer_1814,Male,36,Mumbai,Consumer,West
CUST1815,Customer_1815,Male,20,Kolkata,Consumer,East
CUST1816,Customer_1816,Female,27,Pune,Home Office,West
CUST1817,Customer_1817,Male,57,Delhi,Consumer,North
CUST1818,Customer_1818,Female,64,Mumbai,Consumer,West
CUST1819,Customer_1819,Female,59,Chennai,Consumer,South
CUST1820,Customer_1820,Male,18,Bangalore,Home Office,South
CUST1821,Customer_1821,Male,46,Ahmedabad,Consumer,West
CUST1822,Customer_1822,Male,51,Chennai,Home Office,South
CUST1823,Customer_1823,Female,30,Ahmedabad,Consumer,West
CUST1824,Customer_1824,Female,18,Bangalore,Consumer,South
CUST1825,Customer_1825,Female,51,Hyderabad,Home Office,South
CUST1826,Customer_1826,Male,46,Delhi,Consumer,North
CUST1827,Customer_1827,Male,64,Hyderabad,Consumer,South
CUST1828,Customer_1828,Female,30,Bangalore,Corporate,South
CUST1829,Customer_1829,Female,46,Bangalore,Home Office,South
CUST1830,Customer_1830,Male,56,Bangalore,Consumer,South
CUST1831,Customer_1831,Female,41,Ahmedabad,Consumer,West
CUST1832,Customer_1832,Female,43,Pune,Corporate,West
CUST1833,Customer_1833,Female,34,Mumbai,Corporate,West
CUST1834,Customer_1834,Female,24,Delhi,Home Office,North
CUST1835,Customer_1835,Female,30,Hyderabad,Corporate,South
CUST1836,Customer_1836,Female,22,Hyderabad,Consumer,South
CUST1837,Customer_1837,Male,43,Chennai,Home Office,South
